,Company ID,Industry
21498,19616,wholesale building materials
21499,72274731,it services and it consulting
21500,70467718,retail
21501,517940,staffing and recruiting
21502,3133361,software development
21503,2597064,software development
21504,13334138,advertising services
21505,3193785,it services and it consulting
21506,56945,medical practices
21507,12957486,software development
21508,626202,it services and it consulting
21509,5119052,it services and it consulting
21510,11529214,staffing and recruiting
21511,10933,it services and it consulting
21512,13732004,human resources services
21513,253312,motor vehicle manufacturing
21514,102219529,information services
21515,2693276,business consulting and services
21516,258935,higher education
21517,275100,it services and it consulting
21518,5258655,medical equipment manufacturing
21519,12052,public relations and communications services
21520,67296697,software development
21521,737596,software development
21522,25038412,staffing and recruiting
21523,3618299,software development
21524,33245762,human resources services
21525,105087583,software development
21526,77055629,information services
21527,123627,it services and it consulting
21528,13236814,semiconductor manufacturing
21529,2254763,staffing and recruiting
21530,14824,it services and it consulting
21531,1523775,staffing and recruiting
21532,963919,financial services
21533,603832,motor vehicle manufacturing
21534,5155876,outsourcing and offshoring consulting
21535,352594,utilities
21536,324789,government administration
21537,5574,"appliances, electrical, and electronics manufacturing"
21538,5056738,software development
21539,843057,retail
21540,32363,insurance
21541,27248185,computer and network security
21542,10949908,staffing and recruiting
21543,1379679,staffing and recruiting
21544,5190,staffing and recruiting
21545,3276255,staffing and recruiting
21546,6470125,software development
21547,2733903,retail apparel and fashion
21548,2050297,retail
21549,74710696,it services and it consulting
21550,162610,software development
21551,11760420,it services and it consulting
21552,3579132,"glass, ceramics and concrete manufacturing"
21553,1266565,mining
21554,35456,software development
21555,68822533,staffing and recruiting
21556,18869693,financial services
21557,79828609,it services and it consulting
21558,14715879,advertising services
21559,2398023,advertising services
21560,661900,"technology, information and internet"
21561,309297,financial services
21562,45691,airlines and aviation
21563,72051931,human resources services
21564,raspl,mining
21565,378981,financial services
21566,100478905,software development
21567,1208616,insurance
21568,2817148,it services and it consulting
21569,470909,it services and it consulting
21570,2619961,government administration
21571,26428,financial services
21572,14926,retail
21573,409849,it services and it consulting
21574,4788303,software development
21575,24778700,software development
21576,9201883,insurance
21577,26494838,financial services
21578,11377457,business consulting and services
21579,42719,"appliances, electrical, and electronics manufacturing"
21580,90727310,software development
21581,14540675,it services and it consulting
21582,19210721,staffing and recruiting
21583,3823740,motor vehicle manufacturing
21584,479111,it services and it consulting
21585,66212749,software development
21586,12509,it services and it consulting
21587,40707710,government administration
21588,3596426,it services and it consulting
21589,205363,"technology, information and internet"
21590,424124,online audio and video media
21591,35484107,financial services
21592,347201,it services and it consulting
21593,2207804,utilities
21594,3267360,retail
21595,5275,medical equipment manufacturing
21596,104369634,it services and it consulting
21597,1916426,computer games
21598,1449218,motor vehicle manufacturing
21599,26219852,software development
21600,3075898,advertising services
21601,75758768,human resources services
21602,2949142,it services and it consulting
21603,3085035,it services and it consulting
21604,96917708,it services and it consulting
21605,1452749,staffing and recruiting
21606,69052706,it services and it consulting
21607,64607633,software development
21608,103552545,it services and it consulting
21609,planetpro,business consulting and services
21610,111844,financial services
21611,201602,software development
21612,91099624,it services and it consulting
21613,8126301,business consulting and services
21614,200101,"museums, historical sites, and zoos"
21615,2089873,banking
21616,20129920,staffing and recruiting
21617,75946,"museums, historical sites, and zoos"
21618,subway,restaurants
21619,14729802,it services and it consulting
21620,91410706,outsourcing and offshoring consulting
21621,13645438,it services and it consulting
21622,542940,advertising services
21623,146782,it services and it consulting
21624,2414183,machinery manufacturing
21625,25052287,it services and it consulting
21626,56407715,it services and it consulting
21627,163011,education administration programs
21628,68547370,architecture and planning
21629,201254,software development
21630,1539412,it services and it consulting
21631,3709731,advertising services
21632,64251,it services and it consulting
21633,881199,it services and it consulting
21634,7051,book and periodical publishing
21635,150597,staffing and recruiting
21636,3227905,it services and it consulting
21637,878882,it services and it consulting
21638,33725361,it services and it consulting
21639,horizon,computers and electronics manufacturing
21640,15264156,food and beverage services
21641,26347,advertising services
21642,258303,software development
21643,2752711,software development
21644,75642185,software development
21645,7948878,"technology, information and internet"
21646,1014667,automation machinery manufacturing
21647,27038690,software development
21648,3829,financial services
21649,2599790,truck transportation
21650,680197,software development
21651,163809,financial services
21652,164414,hospitals and health care
21653,29016,hospitals and health care
21654,2394652,manufacturing
21655,5681,"transportation, logistics, supply chain and storage"
21656,71005946,professional training and coaching
21657,18647922,hospitals and health care
21658,1362072,staffing and recruiting
21659,2264288,staffing and recruiting
21660,3607023,government administration
21661,18407619,retail apparel and fashion
21662,37916,it services and it consulting
21663,34086,banking
21664,11418434,"appliances, electrical, and electronics manufacturing"
21665,18974389,staffing and recruiting
21666,11780919,software development
21667,364702,insurance
21668,3311511,utilities
21669,828170,staffing and recruiting
21670,714539,retail
21671,936715,"technology, information and internet"
21672,75491402,it services and it consulting
21673,3680928,computer hardware manufacturing
21674,2353671,retail
21675,748164,human resources services
21676,bombardier,aviation and aerospace component manufacturing
21677,533623,software development
21678,11232245,civil engineering
21679,5884,semiconductor manufacturing
21680,2432154,it services and it consulting
21681,69949,fundraising
21682,35095,it services and it consulting
21683,2766294,staffing and recruiting
21684,3300298,gambling facilities and casinos
21685,6607053,truck transportation
21686,110334,it services and it consulting
21687,75743437,software development
21688,3071102,construction
21689,18005201,software development
21690,1131539,it services and it consulting
21691,16954,software development
21692,74602,hospitals and health care
21693,78828156,staffing and recruiting
21694,18673272,artists and writers
21695,19134941,software development
21696,10302421,advertising services
21697,22054,human resources services
21698,227518,facilities services
21699,3575204,construction
21700,492310,staffing and recruiting
21701,10520737,civil engineering
21702,81868733,software development
21703,56505,real estate
21704,7790860,it services and it consulting
21705,167284,software development
21706,776590,it services and it consulting
21707,137242,it services and it consulting
21708,28806192,software development
21709,105733346,broadcast media production and distribution
21710,1822471,non-profit organizations
21711,1765927,advertising services
21712,408410,accounting
21713,10669690,it services and it consulting
21714,78326672,it services and it consulting
21715,65905429,it services and it consulting
21716,536754,staffing and recruiting
21717,2632918,it services and it consulting
21718,601658,hospitals and health care
21719,77649,it services and it consulting
21720,86865337,staffing and recruiting
21721,4802576,manufacturing
21722,14526410,it services and it consulting
21723,3605159,software development
21724,3787021,software development
21725,16839,financial services
21726,47193,retail
21727,3475336,staffing and recruiting
21728,35431,software development
21729,884971,insurance
21730,76182,advertising services
21731,395563,human resources services
21732,54135162,biotechnology research
21733,482226,it services and it consulting
21734,72008743,software development
21735,2312463,business consulting and services
21736,117620,staffing and recruiting
21737,34224678,retail
21738,7893,mining
21739,42308080,software development
21740,4085,telecommunications
21741,31340850,staffing and recruiting
21742,2613284,human resources services
21743,9501339,architecture and planning
21744,1242640,information services
21745,9378812,banking
21746,11287723,staffing and recruiting
21747,3182,manufacturing
21748,15220855,telecommunications
21749,7760,law practice
21750,7428,wellness and fitness services
21751,27159855,software development
21752,96646685,musicians
21753,904175,software development
21754,8806831,retail luxury goods and jewelry
21755,55381,retail
21756,268406,staffing and recruiting
21757,12924,travel arrangements
21758,18922795,it services and it consulting
21759,162999,advertising services
21760,74746043,staffing and recruiting
21761,34747223,information services
21762,134305,retail
21763,3477062,software development
21764,69088228,it services and it consulting
21765,2707222,financial services
21766,2550297,it services and it consulting
21767,7963179,it services and it consulting
21768,3660108,staffing and recruiting
21769,31216175,it services and it consulting
21770,19055514,biotechnology research
21771,1800816,staffing and recruiting
21772,10401638,it services and it consulting
21773,290840,it services and it consulting
21774,13251779,financial services
21775,37449,law practice
21776,1285838,it services and it consulting
21777,18927115,software development
21778,830798,software development
21779,23736,law practice
21780,5346021,construction
21781,8840,it services and it consulting
21782,1076552,airlines and aviation
21783,138887,it services and it consulting
21784,68482744,aviation and aerospace component manufacturing
21785,25338,accounting
21786,963453,it services and it consulting
21787,10491790,staffing and recruiting
21788,21352,financial services
21789,10198827,it services and it consulting
21790,4998691,it services and it consulting
21791,14527673,education administration programs
21792,1821549,entertainment providers
21793,705189,it services and it consulting
21794,94859997,software development
21795,378050,retail apparel and fashion
21796,1155078,it services and it consulting
21797,9470309,real estate
21798,18902,advertising services
21799,2228568,media production
21800,9866,software development
21801,3485512,it services and it consulting
21802,36112,software development
21803,259745,financial services
21804,162369,financial services
21805,517595,staffing and recruiting
21806,7458,non-profit organizations
21807,77397635,insurance
21808,75337,aviation and aerospace component manufacturing
21809,35686572,it services and it consulting
21810,9276045,software development
21811,166632,higher education
21812,2756919,accounting
21813,970632,book and periodical publishing
21814,2912705,software development
21815,18054073,staffing and recruiting
21816,13930,business consulting and services
21817,8682,broadcast media production and distribution
21818,80833632,it services and it consulting
21819,2269676,software development
21820,2397255,software development
21821,53978,retail apparel and fashion
21822,11206168,motor vehicle manufacturing
21823,29089324,it services and it consulting
21824,949139,insurance
21825,76830515,it services and it consulting
21826,52389,mining
21827,2724962,civil engineering
21828,2818260,wellness and fitness services
21829,5211873,it services and it consulting
21830,40706566,financial services
21831,105327,wholesale
21832,5304501,software development
21833,3774055,software development
21834,8109,insurance
21835,101940846,software development
21836,58396,software development
21837,2698080,non-profit organizations
21838,9203309,it services and it consulting
21839,10615527,human resources services
21840,65593631,outsourcing and offshoring consulting
21841,28118409,industrial machinery manufacturing
21842,585887,hospitality
21843,17944071,it services and it consulting
21844,20297,defense and space manufacturing
21845,90869121,motor vehicle manufacturing
21846,16112,financial services
21847,31581793,it services and it consulting
21848,383837,it services and it consulting
21849,944145,staffing and recruiting
21850,13270730,software development
21851,103541181,it services and it consulting
21852,2410343,law practice
21853,410217,manufacturing
21854,13299072,it services and it consulting
21855,1059955,banking
21856,57578,advertising services
21857,66172,software development
21858,3515179,it services and it consulting
21859,80402048,financial services
21860,1894,pharmaceutical manufacturing
21861,45541,food and beverage manufacturing
21862,18296301,software development
21863,2941316,financial services
21864,28864212,human resources services
21865,18090,education administration programs
21866,302690,it services and it consulting
21867,1242225,defense and space manufacturing
21868,72218,it services and it consulting
21869,86708605,human resources services
21870,76642681,it services and it consulting
21871,14637491,it services and it consulting
21872,6245962,"appliances, electrical, and electronics manufacturing"
21873,521479,it services and it consulting
21874,101984529,events services
21875,8210,oil and gas
21876,243711,staffing and recruiting
21877,28694318,staffing and recruiting
21878,347693,"appliances, electrical, and electronics manufacturing"
21879,460905,hospitals and health care
21880,163669,utilities
21881,163114,financial services
21882,18013482,software development
21883,73213201,architecture and planning
21884,2461574,medical equipment manufacturing
21885,14608880,software development
21886,731608,financial services
21887,157314,education administration programs
21888,1914681,hospitality
21889,13154,beverage manufacturing
21890,67354457,advertising services
21891,103088010,motor vehicle manufacturing
21892,10937,computer games
21893,340034,staffing and recruiting
21894,1251609,advertising services
21895,1159522,media production
21896,73816329,software development
21897,53708,truck transportation
21898,1445457,it services and it consulting
21899,60437,hospitality
21900,19067870,software development
21901,18273293,human resources services
21902,97199366,computer and network security
21903,994674,defense and space manufacturing
21904,76338053,it services and it consulting
21905,12508,it services and it consulting
21906,705455,business consulting and services
21907,76325294,software development
21908,12181,hospitality
21909,302079,hospitals and health care
21910,126811,staffing and recruiting
21911,27774480,software development
21912,35908450,it services and it consulting
21913,1139008,human resources services
21914,294310,hospitals and health care
21915,51590514,executive offices
21916,27029117,human resources services
21917,69946735,it services and it consulting
21918,501009,staffing and recruiting
21919,14582805,it services and it consulting
21920,396574,it services and it consulting
21921,217920,travel arrangements
21922,2836881,it services and it consulting
21923,38950,"appliances, electrical, and electronics manufacturing"
21924,66648999,it services and it consulting
21925,800835,it services and it consulting
21926,10749,computer games
21927,6598335,human resources services
21928,994797,facilities services
21929,2194596,it services and it consulting
21930,29086,it services and it consulting
21931,76140159,professional training and coaching
21932,2206,it services and it consulting
21933,upc,aviation and aerospace component manufacturing
21934,90590960,software development
21935,27785,non-profit organizations
21936,13407176,it services and it consulting
21937,69415533,software development
21938,2849277,it services and it consulting
21939,14423252,staffing and recruiting
21940,3023213,software development
21941,598836,"appliances, electrical, and electronics manufacturing"
21942,16260045,it services and it consulting
21943,13187733,design services
21944,651729,software development
21945,1051620,it services and it consulting
21946,99207479,business consulting and services
21947,14336,staffing and recruiting
21948,162522,telecommunications
21949,30221948,advertising services
21950,3829760,travel arrangements
21951,5214035,oil and gas
21952,2815197,it services and it consulting
21953,76165127,human resources services
21954,4651,government administration
21955,217143,it services and it consulting
21956,2652468,software development
21957,3333953,it services and it consulting
21958,558601,human resources services
21959,19072250,it services and it consulting
21960,529549,it services and it consulting
21961,2426745,staffing and recruiting
21962,9303468,financial services
21963,14671191,e-learning providers
21964,2300630,insurance
21965,1579057,software development
21966,304965,it services and it consulting
21967,162419,utilities
21968,386540,financial services
21969,93298,it services and it consulting
21970,11513893,software development
21971,80224553,financial services
21972,14239,it services and it consulting
21973,14803666,retail
21974,78826301,staffing and recruiting
21975,147316,human resources services
21976,2599752,hospitality
21977,1044937,defense and space manufacturing
21978,1663933,venture capital and private equity principals
21979,5697,government administration
21980,11692,higher education
21981,73781941,advertising services
21982,164197,food and beverage services
21983,2539540,it services and it consulting
21984,40397,staffing and recruiting
21985,714512,medical equipment manufacturing
21986,13249785,financial services
21987,5717937,computer and network security
21988,1691,banking
21989,70005598,it services and it consulting
21990,103186,freight and package transportation
21991,64671674,computer and network security
21992,12007,retail luxury goods and jewelry
21993,165626,advertising services
21994,13634449,business consulting and services
21995,76320219,advertising services
21996,66923029,retail
21997,89193566,staffing and recruiting
21998,1544037,staffing and recruiting
21999,9744,law practice
22000,3152463,computer and network security
22001,29722,"technology, information and internet"
22002,166268,advertising services
22003,9216098,insurance
22004,868658,business consulting and services
22005,13754852,software development
22006,419443,advertising services
22007,67103476,financial services
22008,82583501,it services and it consulting
22009,7793,software development
22010,2692943,staffing and recruiting
22011,68976534,truck transportation
22012,14056424,staffing and recruiting
22013,82592632,it services and it consulting
22014,535690,it services and it consulting
22015,27452981,insurance
22016,13745304,retail
22017,35464152,research services
22018,3106043,it services and it consulting
22019,ola,advertising services
22020,6160,software development
22021,1619742,staffing and recruiting
22022,1158721,telecommunications
22023,87976771,it services and it consulting
22024,49041,retail
22025,3565589,computer and network security
22026,96556,software development
22027,1475117,oil and gas
22028,10326886,it services and it consulting
22029,92510473,staffing and recruiting
22030,15073937,insurance
22031,18490219,human resources services
22032,90690183,it services and it consulting
22033,15285,business consulting and services
22034,64780188,financial services
22035,18693504,software development
22036,769920,food and beverage services
22037,14545028,it services and it consulting
22038,35906405,it services and it consulting
22039,98385537,it services and it consulting
22040,103662,it services and it consulting
22041,10167218,software development
22042,74726,staffing and recruiting
22043,11703897,it services and it consulting
22044,71309453,it services and it consulting
22045,2741455,staffing and recruiting
22046,5164508,staffing and recruiting
22047,97485,outsourcing and offshoring consulting
22048,133146,telecommunications
22049,10198480,it services and it consulting
22050,1000415,insurance
22051,1785529,wellness and fitness services
22052,728295,it services and it consulting
22053,3016585,consumer services
22054,1851642,staffing and recruiting
22055,13638913,software development
22056,100548539,it services and it consulting
22057,14578910,software development
22058,68945309,software development
22059,76908652,software development
22060,74297,software development
22061,15240711,staffing and recruiting
22062,18679,software development
22063,94595,civil engineering
22064,62223,it services and it consulting
22065,689308,staffing and recruiting
22066,511222,it services and it consulting
22067,11178107,it services and it consulting
22068,657273,higher education
22069,2103950,it services and it consulting
22070,3679031,staffing and recruiting
22071,51233,it services and it consulting
22072,165292,hospitals and health care
22073,10179028,staffing and recruiting
22074,3513586,software development
22075,13185654,it services and it consulting
22076,13608555,hospitality
22077,33801,insurance
22078,65278424,staffing and recruiting
22079,3735986,software development
22080,1720958,restaurants
22081,69880380,advertising services
22082,10783800,information services
22083,163072,government administration
22084,2282,newspaper publishing
22085,10185597,information services
22086,85962,biotechnology research
22087,8455,banking
22088,7954037,it services and it consulting
22089,7070,public relations and communications services
22090,7181,wholesale building materials
22091,19154729,industrial machinery manufacturing
22092,166809,airlines and aviation
22093,2736516,software development
22094,591781,utilities
22095,18496722,staffing and recruiting
22096,2157930,it services and it consulting
22097,30201079,research services
22098,13469068,it services and it consulting
22099,2437930,human resources services
22100,2679369,business consulting and services
22101,1843795,software development
22102,10303442,it services and it consulting
22103,629227,food and beverage services
22104,71040852,retail
22105,6560,paper and forest product manufacturing
22106,763915,railroad equipment manufacturing
22107,10893199,hospitality
22108,3724724,it services and it consulting
22109,18767930,financial services
22110,104865,utilities
22111,5037871,"technology, information and internet"
22112,101212043,advertising services
22113,163691,retail luxury goods and jewelry
22114,232470,aviation and aerospace component manufacturing
22115,4792515,hospitality
22116,89211346,aviation and aerospace component manufacturing
22117,28154158,it services and it consulting
22118,3366547,venture capital and private equity principals
22119,74879277,it services and it consulting
22120,5844919,medical equipment manufacturing
22121,15819562,"technology, information and internet"
22122,2241894,biotechnology research
22123,164447,international affairs
22124,10582911,wellness and fitness services
22125,322219,it services and it consulting
22126,3325979,it services and it consulting
22127,15221948,it services and it consulting
22128,401770,it services and it consulting
22129,4852220,insurance
22130,27760,computer and network security
22131,332342,software development
22132,71350633,broadcast media production and distribution
22133,74886829,business consulting and services
22134,42221,medical equipment manufacturing
22135,80368161,oil and gas
22136,93257122,wellness and fitness services
22137,1226961,architecture and planning
22138,31863,oil and gas
22139,18633141,advertising services
22140,760031,government administration
22141,553691,medical equipment manufacturing
22142,14604802,it services and it consulting
22143,78782661,software development
22144,2833476,manufacturing
22145,13364526,wellness and fitness services
22146,66947,it services and it consulting
22147,77131098,it services and it consulting
22148,533253,financial services
22149,80177041,it services and it consulting
22150,10444354,software development
22151,12986,software development
22152,72221040,it services and it consulting
22153,27450419,financial services
22154,11121604,human resources services
22155,68345714,professional training and coaching
22156,35589,defense and space manufacturing
22157,10555044,it services and it consulting
22158,3605038,staffing and recruiting
22159,3531884,hospitals and health care
22160,164869,retail apparel and fashion
22161,1958370,software development
22162,77032091,advertising services
22163,305893,banking
22164,9326255,it services and it consulting
22165,73701,hospitals and health care
22166,696579,software development
22167,18157443,it services and it consulting
22168,376990,"technology, information and internet"
22169,82292022,information services
22170,59744,construction
22171,1910774,environmental services
22172,521777,aviation and aerospace component manufacturing
22173,165314,it services and it consulting
22174,94850638,real estate
22175,11191508,it services and it consulting
22176,3271249,staffing and recruiting
22177,10975965,financial services
22178,31561333,outsourcing and offshoring consulting
22179,65814515,software development
22180,3506863,information services
22181,994453,it services and it consulting
22182,27194430,outsourcing and offshoring consulting
22183,80661,it services and it consulting
22184,40195,medical equipment manufacturing
22185,28698,software development
22186,90561,it services and it consulting
22187,3660,higher education
22188,7962646,market research
22189,11300833,government relations services
22190,144160,staffing and recruiting
22191,34706578,software development
22192,100969012,software development
22193,1086276,computers and electronics manufacturing
22194,9348005,"technology, information and internet"
22195,7132752,financial services
22196,27198333,it services and it consulting
22197,78327531,staffing and recruiting
22198,151642,human resources services
22199,143448,architecture and planning
22200,9301715,it services and it consulting
22201,69526093,software development
22202,13210373,it services and it consulting
22203,20600132,it services and it consulting
22204,5317,utilities
22205,29019213,venture capital and private equity principals
22206,163001,financial services
22207,2577480,it services and it consulting
22208,1436546,it services and it consulting
22209,6452535,it services and it consulting
22210,14533808,it services and it consulting
22211,13198400,software development
22212,97969,truck transportation
22213,2877590,advertising services
22214,2806184,it services and it consulting
22215,5386433,it services and it consulting
22216,2192237,business consulting and services
22217,33274786,wholesale
22218,99202508,it services and it consulting
22219,166947,telecommunications
22220,7292311,"appliances, electrical, and electronics manufacturing"
22221,3014190,insurance
22222,27795908,it services and it consulting
22223,231810,utilities
22224,3327136,computer games
22225,97019,software development
22226,3144102,software development
22227,71614388,retail
22228,15533,"technology, information and internet"
22229,9378,pharmaceutical manufacturing
22230,27232561,business consulting and services
22231,2522412,software development
22232,92912952,it services and it consulting
22233,1264953,staffing and recruiting
22234,18334617,outsourcing and offshoring consulting
22235,18268076,truck transportation
22236,56317,higher education
22237,11013568,it services and it consulting
22238,1685772,business consulting and services
22239,334654,staffing and recruiting
22240,254543,human resources services
22241,54279108,it services and it consulting
22242,9832,business consulting and services
22243,10829,retail apparel and fashion
22244,523860,research services
22245,1458499,business consulting and services
22246,2547939,financial services
22247,907646,staffing and recruiting
22248,55308,architecture and planning
22249,56412442,it services and it consulting
22250,5294852,information services
22251,54350502,real estate
22252,regethermic,hospitality
22253,7518,consumer services
22254,11231,government administration
22255,166379,advertising services
22256,166153,furniture and home furnishings manufacturing
22257,11025405,banking
22258,1254432,defense and space manufacturing
22259,13596267,financial services
22260,37375997,it services and it consulting
22261,248235,staffing and recruiting
22262,3027499,staffing and recruiting
22263,431313,software development
22264,2166123,software development
22265,1272612,human resources services
22266,7572649,financial services
22267,3515,banking
22268,2808869,translation and localization
22269,17556,financial services
22270,6997529,advertising services
22271,4790142,professional training and coaching
22272,120859,food and beverage services
22273,101409739,it services and it consulting
22274,80009076,staffing and recruiting
22275,11182,financial services
22276,79030504,software development
22277,11057,industrial machinery manufacturing
22278,19050613,wellness and fitness services
22279,20550,government administration
22280,99422594,staffing and recruiting
22281,11115,it services and it consulting
22282,9490530,it services and it consulting
22283,113790,"technology, information and internet"
22284,2493222,design services
22285,215098,legal services
22286,82240910,it services and it consulting
22287,105580,computer games
22288,928089,it services and it consulting
22289,11872,it services and it consulting
22290,36163834,it services and it consulting
22291,972244,travel arrangements
22292,165003,real estate
22293,85646208,it services and it consulting
22294,3541916,staffing and recruiting
22295,10284039,software development
22296,21786,retail luxury goods and jewelry
22297,903493,it services and it consulting
22298,9442205,it services and it consulting
22299,14693558,financial services
22300,15210705,financial services
22301,101728390,software development
22302,18977718,it services and it consulting
22303,2370225,software development
22304,11318762,software development
22305,92401,it services and it consulting
22306,1072568,it services and it consulting
22307,636003,it services and it consulting
22308,1067496,software development
22309,2631350,higher education
22310,910033,it services and it consulting
22311,18541944,it services and it consulting
22312,10155969,software development
22313,742631,hospitals and health care
22314,3499619,it services and it consulting
22315,5363252,banking
22316,3486699,it services and it consulting
22317,118246,machinery manufacturing
22318,34712433,renewable energy semiconductor manufacturing
22319,17943441,software development
22320,3062568,e-learning providers
22321,66330,software development
22322,3605891,business consulting and services
22323,11491309,hospitals and health care
22324,87461536,higher education
22325,3792962,it services and it consulting
22326,2807624,it services and it consulting
22327,165709,software development
22328,11062162,software development
22329,35672836,medical equipment manufacturing
22330,658814,software development
22331,71078122,human resources services
22332,729557,it services and it consulting
22333,2589164,oil and gas
22334,15345,software development
22335,19199666,medical equipment manufacturing
22336,65226,public safety
22337,5056903,financial services
22338,17259,it services and it consulting
22339,1644059,it services and it consulting
22340,260466,it services and it consulting
22341,6549498,it services and it consulting
22342,748331,it services and it consulting
22343,51961369,design services
22344,5505,law practice
22345,163760,insurance
22346,67972624,it services and it consulting
22347,38084,it services and it consulting
22348,80205952,it services and it consulting
22349,71686042,it services and it consulting
22350,15034,hospitality
22351,66655571,it services and it consulting
22352,2280268,semiconductor manufacturing
22353,59775,it services and it consulting
22354,3320241,staffing and recruiting
22355,8202,wholesale building materials
22356,68495370,gambling facilities and casinos
22357,1636633,real estate
22358,28764439,motor vehicle manufacturing
22359,401399,utilities
22360,10272106,human resources services
22361,2307871,financial services
22362,820649,staffing and recruiting
22363,56348,defense and space manufacturing
22364,18548868,software development
22365,919363,staffing and recruiting
22366,660810,staffing and recruiting
22367,2833966,it services and it consulting
22368,lexisnexis,it services and it consulting
22369,18981038,information services
22370,85925,wholesale building materials
22371,550008,it services and it consulting
22372,3964931,it services and it consulting
22373,5176040,staffing and recruiting
22374,1082802,it services and it consulting
22375,223472,computer and network security
22376,6925,law practice
22377,5756,truck transportation
22378,874210,retail
22379,67996,financial services
22380,28712853,staffing and recruiting
22381,5109008,staffing and recruiting
22382,42352,pharmaceutical manufacturing
22383,5111172,advertising services
22384,11356256,it services and it consulting
22385,304782,it services and it consulting
22386,387202,banking
22387,26936,biotechnology research
22388,546665,medical equipment manufacturing
22389,165658,non-profit organizations
22390,13661274,human resources services
22391,37563818,motor vehicle manufacturing
22392,231865,staffing and recruiting
22393,67115565,it services and it consulting
22394,5051401,software development
22395,218240,printing services
22396,75501856,it services and it consulting
22397,9249401,business consulting and services
22398,1100278,it services and it consulting
22399,17956281,education administration programs
22400,101352928,professional training and coaching
22401,1430329,financial services
22402,18594945,real estate
22403,10282246,hospitals and health care
22404,89779926,advertising services
22405,2584069,it services and it consulting
22406,4996188,it services and it consulting
22407,68493431,staffing and recruiting
22408,13579979,aviation and aerospace component manufacturing
22409,13179879,software development
22410,141700,machinery manufacturing
22411,3021785,financial services
22412,22756,software development
22413,6302684,human resources services
22414,3717104,software development
22415,77872,"museums, historical sites, and zoos"
22416,292287,staffing and recruiting
22417,35569234,it services and it consulting
22418,33193493,automation machinery manufacturing
22419,2895355,it services and it consulting
22420,66322416,software development
22421,12665,libraries
22422,10346153,utilities
22423,18238770,biotechnology research
22424,6172731,wholesale building materials
22425,8220162,medical equipment manufacturing
22426,19081344,it services and it consulting
22427,10545600,staffing and recruiting
22428,4810350,computer and network security
22429,98227474,staffing and recruiting
22430,531693,truck transportation
22431,10639898,it services and it consulting
22432,346403,computers and electronics manufacturing
22433,327801,business consulting and services
22434,3169814,software development
22435,14581761,staffing and recruiting
22436,9245745,advertising services
22437,220205,business consulting and services
22438,9251256,construction
22439,14031,it services and it consulting
22440,26519,higher education
22441,163881,food and beverage manufacturing
22442,10494523,staffing and recruiting
22443,3731451,it services and it consulting
22444,2731710,staffing and recruiting
22445,102057200,it services and it consulting
22446,2240937,software development
22447,19355,higher education
22448,101458320,business consulting and services
22449,971273,staffing and recruiting
22450,87202,software development
22451,2584,higher education
22452,97223995,business consulting and services
22453,9221809,staffing and recruiting
22454,209776,software development
22455,1393412,semiconductor manufacturing
22456,18542,it services and it consulting
22457,1091704,semiconductor manufacturing
22458,11871534,software development
22459,17949565,aviation and aerospace component manufacturing
22460,10644502,industrial machinery manufacturing
22461,33453725,software development
22462,14437257,it services and it consulting
22463,335751,software development
22464,73427303,software development
22465,9481377,staffing and recruiting
22466,74286991,it services and it consulting
22467,18153040,financial services
22468,1972,computer hardware manufacturing
22469,2837213,it services and it consulting
22470,14507401,it services and it consulting
22471,2449252,staffing and recruiting
22472,162616,beverage manufacturing
22473,11075,airlines and aviation
22474,71278,staffing and recruiting
22475,5037376,it services and it consulting
22476,10003915,oil and gas
22477,19100,it services and it consulting
22478,33218719,it services and it consulting
22479,290974,truck transportation
22480,27478,software development
22481,13229261,software development
22482,136020,computer games
22483,1221536,software development
22484,102861,architecture and planning
22485,35544935,computers and electronics manufacturing
22486,10436435,software development
22487,1286051,financial services
22488,285254,it services and it consulting
22489,923296,non-profit organizations
22490,system,design services
22491,36001,banking
22492,1456432,it services and it consulting
22493,3179878,software development
22494,1079776,motor vehicle manufacturing
22495,66750651,software development
22496,51609699,telecommunications
22497,75022685,it services and it consulting
22498,535323,telecommunications
22499,90087727,non-profit organizations
22500,10275909,financial services
22501,166575,semiconductor manufacturing
22502,1468533,staffing and recruiting
22503,3619271,staffing and recruiting
22504,10157,higher education
22505,1117043,non-profit organizations
22506,9200883,hospitals and health care
22507,1884,entertainment providers
22508,antb,construction
22509,2111459,retail luxury goods and jewelry
22510,41992,hospitals and health care
22511,69867,hospitals and health care
22512,144297,financial services
22513,13054,financial services
22514,16299,it services and it consulting
22515,2011894,telecommunications
22516,33883,software development
22517,902560,it services and it consulting
22518,101379913,it services and it consulting
22519,32667,software development
22520,475207,software development
22521,79982,government administration
22522,213743,it services and it consulting
22523,11638,higher education
22524,221027,motor vehicle manufacturing
22525,3201,financial services
22526,14636523,it services and it consulting
22527,3699647,construction
22528,7851,medical equipment manufacturing
22529,22346059,machinery manufacturing
22530,72650231,it services and it consulting
22531,12397,higher education
22532,3591420,financial services
22533,14629937,advertising services
22534,115709,architecture and planning
22535,13241525,software development
22536,791366,software development
22537,5030972,staffing and recruiting
22538,1140554,outsourcing and offshoring consulting
22539,13241711,human resources services
22540,18119622,it services and it consulting
22541,594464,primary and secondary education
22542,8475150,government administration
22543,asurion,it services and it consulting
22544,32151,"museums, historical sites, and zoos"
